iteration,keepPower,keepPowerReadback
6132,1,1
6134,0,0
6134,1,1
6136,0,0
6136,1,1
6138,0,0
6138,1,1
6140,0,0
6140,1,1
6142,0,0
6142,1,1
6144,0,0
6144,1,1
6146,0,0
6146,1,1
6148,0,0
6148,1,1
6150,0,0
6150,1,1
6152,0,0
6152,1,1
6154,0,0
6154,1,1
6156,0,0
6156,1,1
6158,0,0
6158,1,1
6160,0,0
6160,1,1
6162,0,0
6162,1,1
6164,0,0
6164,1,1
6166,0,0
6166,1,1
6168,0,0
6168,1,1
6170,0,0
6170,1,1
6172,0,0
6172,1,1
6174,0,0
6174,1,1
6176,0,0
6176,1,1
6178,0,0
6178,1,1
6180,0,0
6180,1,1
6182,0,0
6182,1,1
6184,0,0
6184,1,1
6186,0,0
6186,1,1
6188,0,0
6188,1,1
6190,0,0
6190,1,1
6192,0,0
6192,1,1
6194,0,0
6194,1,1
6196,0,0
6196,1,1
6198,0,0
6198,1,1
6200,0,0
6200,1,1
6202,0,0
6202,1,1
6204,0,0
6204,1,1
6206,0,0
6206,1,1
6208,0,0
6208,1,1
6210,0,0
6210,1,1
6212,0,0
6212,1,1
6214,0,0
6214,1,1
6216,0,0
6216,1,1
6218,0,0
6218,1,1
6220,0,0
6220,1,1
6222,0,0
6222,1,1
6224,0,0
6224,1,1
6226,0,0
6226,1,1
6228,0,0
6228,1,1
6230,0,0
6230,1,1
6232,0,0
6232,1,1
6234,0,0
6234,1,1
6236,0,0
6236,1,1
6238,0,0
6238,1,1
6240,0,0
6240,1,1
6242,0,0
6242,1,1
6244,0,0
6244,1,1
6246,0,0
6246,1,1
6248,0,0
6248,1,1
6250,0,0
6250,1,1
6252,0,0
6252,1,1
6254,0,0
6254,1,1
6256,0,0
6256,1,1
6258,0,0
6258,1,1
6260,0,0
6260,1,1
6262,0,0
6262,1,1
6264,0,0
6264,1,1
6266,0,0
6266,1,1
6268,0,0
6268,1,1
6270,0,0
6270,1,1
6272,0,0
6272,1,1
6274,0,0
6274,1,1
6276,0,0
6276,1,1
6278,0,0
6278,1,1
6280,0,0
6280,1,1
6282,0,0
6282,1,1
6284,0,0
6284,1,1
6286,0,0
6286,1,1
6288,0,0
6288,1,1
6290,0,0
6290,1,1
6292,0,0
6292,1,1
6294,0,0
6294,1,1
6296,0,0
6296,1,1
6298,0,0
6298,1,1
6300,0,0
6300,1,1
6302,0,0
6302,1,1
6304,0,0
6304,1,1
6306,0,0
6306,1,1
6308,0,0
6308,1,1
6310,0,0
6310,1,1
6312,0,0
6312,1,1
6314,0,0
6314,1,1
6316,0,0
6316,1,1
6318,0,0
6318,1,1
6320,0,0
6320,1,1
6322,0,0
6322,1,1
6324,0,0
6324,1,1
6326,0,0
6326,1,1
6328,0,0
6328,1,1
6330,0,0
6330,1,1
6332,0,0
6332,1,1
6334,0,0
6334,1,1
6336,0,0
6336,1,1
6338,0,0
6338,1,1
6340,0,0
6340,1,1
6342,0,0
6342,1,1
6344,0,0
6344,1,1
6346,0,0
6346,1,1
6348,0,0
6348,1,1
6350,0,0
6350,1,1
6352,0,0
6352,1,1
6354,0,0
6354,1,1
6356,0,0
6356,1,1
6358,0,0
6358,1,1
6360,0,0
6360,1,1
6362,0,0
6362,1,1
6364,0,0
6364,1,1
6366,0,0
6366,1,1
6368,0,0
6368,1,1
6370,0,0
6370,1,1
6372,0,0
6372,1,1
6374,0,0
6374,1,1
6376,0,0
6376,1,1
6378,0,0
6378,1,1
6380,0,0
6380,1,1
6382,0,0
6382,1,1
6384,0,0
6384,1,1
6386,0,0
6386,1,1
6388,0,0
6388,1,1
6390,0,0
6390,1,1
6392,0,0
6392,1,1
6394,0,0
6394,1,1
6396,0,0
6396,1,1
6398,0,0
6398,1,1
6400,0,0
6400,1,1
6402,0,0
6402,1,1
6404,0,0
6404,1,1
6406,0,0
6406,1,1
6408,0,0
6408,1,1
6410,0,0
6410,1,1
6412,0,0
6412,1,1
6414,0,0
6414,1,1
6416,0,0
6416,1,1
6418,0,0
6418,1,1
6420,0,0
6420,1,1
6422,0,0
6422,1,1
6424,0,0
6424,1,1
6426,0,0
6426,1,1
6428,0,0
6428,1,1
6430,0,0
6430,1,1
6432,0,0
6432,1,1
6434,0,0
6434,1,1
6436,0,0
6436,1,1
6438,0,0
6438,1,1
6440,0,0
6440,1,1
6442,0,0
6442,1,1
6444,0,0
6444,1,1
6446,0,0
6446,1,1
6448,0,0
6448,1,1
6450,0,0
6450,1,1
6452,0,0
6452,1,1
6454,0,0
6454,1,1
6456,0,0
6456,1,1
6458,0,0
6458,1,1
6460,0,0
6460,1,1
6462,0,0
6462,1,1
6464,0,0
6464,1,1
6466,0,0
6466,1,1
6468,0,0
6468,1,1
6470,0,0
6470,1,1
6472,0,0
6472,1,1
6474,0,0
6474,1,1
6476,0,0
6476,1,1
6478,0,0
6478,1,1
6480,0,0
6480,1,1
6482,0,0
6482,1,1
6484,0,0
6484,1,1
6486,0,0
6486,1,1
6488,0,0
6488,1,1
6490,0,0
6490,1,1
6492,0,0
6492,1,1
6494,0,0
6494,1,1
6496,0,0
6496,1,1
6498,0,0
6498,1,1
6500,0,0
6500,1,1
6502,0,0
6502,1,1
6504,0,0
6504,1,1
6506,0,0
6506,1,1
6508,0,0
6508,1,1
6510,0,0
6510,1,1
6512,0,0
6512,1,1
6514,0,0
6514,1,1
6516,0,0
6516,1,1
6518,0,0
6518,1,1
6520,0,0
6520,1,1
6522,0,0
6522,1,1
6524,0,0
6524,1,1
6526,0,0
6526,1,1
6528,0,0
6528,1,1
6530,0,0
6530,1,1
6532,0,0
6532,1,1
6534,0,0
6534,1,1
6536,0,0
6536,1,1
6538,0,0
6538,1,1
6540,0,0
6540,1,1
6542,0,0
6542,1,1
6544,0,0
6544,1,1
6546,0,0
6546,1,1
6548,0,0
6548,1,1
6550,0,0
6550,1,1
6552,0,0
6552,1,1
6554,0,0
6554,1,1
6556,0,0
6556,1,1
6558,0,0
6558,1,1
6560,0,0
6560,1,1
6562,0,0
6562,1,1
6564,0,0
6564,1,1
6566,0,0
6566,1,1
6568,0,0
6568,1,1
6570,0,0
6570,1,1
6572,0,0
6572,1,1
6574,0,0
6574,1,1
6576,0,0
6576,1,1
6578,0,0
6578,1,1
6580,0,0
6580,1,1
6582,0,0
6582,1,1
6584,0,0
6584,1,1
6586,0,0
6586,1,1
6588,0,0
6588,1,1
6590,0,0
6590,1,1
6592,0,0
6592,1,1
6594,0,0
6594,1,1
6596,0,0
6596,1,1
6598,0,0
6598,1,1
6600,0,0
6600,1,1
6602,0,0
6602,1,1
6604,0,0
6604,1,1
6606,0,0
6606,1,1
6608,0,0
6608,1,1
6610,0,0
6610,1,1
6612,0,0
6612,1,1
6614,0,0
6614,1,1
6616,0,0
6616,1,1
6618,0,0
6618,1,1
6620,0,0
6620,1,1
6622,0,0
6622,1,1
6624,0,0
6624,1,1
6626,0,0
6626,1,1
6628,0,0
6628,1,1
6630,0,0
6630,1,1
6632,0,0
6632,1,1
6634,0,0
6634,1,1
6636,0,0
6636,1,1
6638,0,0
6638,1,1
6640,0,0
6640,1,1
6642,0,0
6642,1,1
6644,0,0
6644,1,1
6646,0,0
6646,1,1
6648,0,0
6648,1,1
6650,0,0
6650,1,1
6652,0,0
6652,1,1
6654,0,0
6654,1,1
6656,0,0
6656,1,1
6658,0,0
6658,1,1
6660,0,0
6660,1,1
6662,0,0
6662,1,1
6664,0,0
6664,1,1
6666,0,0
6666,1,1
6668,0,0
6668,1,1
6670,0,0
6670,1,1
6672,0,0
6672,1,1
6674,0,0
6674,1,1
6676,0,0
6676,1,1
6678,0,0
6678,1,1
6680,0,0
6680,1,1
6682,0,0
6682,1,1
6684,0,0
6684,1,1
6686,0,0
6686,1,1
6688,0,0
6688,1,1
6690,0,0
6690,1,1
6692,0,0
6692,1,1
6694,0,0
6694,1,1
6696,0,0
6696,1,1
6698,0,0
6698,1,1
6700,0,0
6700,1,1
6702,0,0
6702,1,1
6704,0,0
6704,1,1
6706,0,0
6706,1,1
6708,0,0
6708,1,1
6710,0,0
6710,1,1
6712,0,0
6712,1,1
6714,0,0
6714,1,1
6716,0,0
6716,1,1
6718,0,0
6718,1,1
6720,0,0
6720,1,1
6722,0,0
6722,1,1
6724,0,0
6724,1,1
6726,0,0
6726,1,1
6728,0,0
6728,1,1
6730,0,0
6730,1,1
6732,0,0
6732,1,1
6734,0,0
6734,1,1
6736,0,0
6736,1,1
6738,0,0
6738,1,1
6740,0,0
6740,1,1
6742,0,0
6742,1,1
6744,0,0
6744,1,1
6746,0,0
6746,1,1
6748,0,0
6748,1,1
6750,0,0
6750,1,1
6752,0,0
6752,1,1
6754,0,0
6754,1,1
6756,0,0
6756,1,1
6758,0,0
6758,1,1
6760,0,0
6760,1,1
6762,0,0
6762,1,1
6764,0,0
6764,1,1
6766,0,0
6766,1,1
6768,0,0
6768,1,1
6770,0,0
6770,1,1
6772,0,0
6772,1,1
6774,0,0
6774,1,1
6776,0,0
6776,1,1
6778,0,0
6778,1,1
6780,0,0
6780,1,1
6782,0,0
6782,1,1
6784,0,0
6784,1,1
6786,0,0
6786,1,1
6788,0,0
6788,1,1
6790,0,0
6790,1,1
6792,0,0
6792,1,1
6794,0,0
6794,1,1
6796,0,0
6796,1,1
6798,0,0
6798,1,1
6800,0,0
6800,1,1
6802,0,0
6802,1,1
6804,0,0
6804,1,1
6806,0,0
6806,1,1
6808,0,0
6808,1,1
6810,0,0
6810,1,1
6812,0,0
6812,1,1
6814,0,0
6814,1,1
6816,0,0
6816,1,1
6818,0,0
6818,1,1
6820,0,0
6820,1,1
6822,0,0
6822,1,1
6824,0,0
6824,1,1
6826,0,0
6826,1,1
6828,0,0
6828,1,1
6830,0,0
6830,1,1
6832,0,0
6832,1,1
6834,0,0
6834,1,1
6836,0,0
6836,1,1
6838,0,0
6838,1,1
6840,0,0
6840,1,1
6842,0,0
6842,1,1
6844,0,0
6844,1,1
6846,0,0
6846,1,1
6848,0,0
6848,1,1
6850,0,0
6850,1,1
6852,0,0
6852,1,1
6854,0,0
6854,1,1
6856,0,0
6856,1,1
6858,0,0
6858,1,1
6860,0,0
6860,1,1
6862,0,0
6862,1,1
6864,0,0
6864,1,1
6866,0,0
6866,1,1
6868,0,0
6868,1,1
6870,0,0
6870,1,1
6872,0,0
6872,1,1
6874,0,0
6874,1,1
6876,0,0
6876,1,1
6878,0,0
6878,1,1
6880,0,0
6880,1,1
6882,0,0
6882,1,1
6884,0,0
6884,1,1
6886,0,0
6886,1,1
6888,0,0
6888,1,1
6890,0,0
6890,1,1
6892,0,0
6892,1,1
6894,0,0
6894,1,1
6896,0,0
6896,1,1
6898,0,0
6898,1,1
6900,0,0
6900,1,1
6902,0,0
6902,1,1
6904,0,0
6904,1,1
6906,0,0
6906,1,1
6908,0,0
6908,1,1
6910,0,0
6910,1,1
6912,0,0
6912,1,1
6914,0,0
6914,1,1
6916,0,0
6916,1,1
6918,0,0
6918,1,1
6920,0,0
6920,1,1
6922,0,0
6922,1,1
6924,0,0
6924,1,1
6926,0,0
6926,1,1
6928,0,0
6928,1,1
6930,0,0
6930,1,1
6932,0,0
6932,1,1
6934,0,0
6934,1,1
6936,0,0
6936,1,1
6938,0,0
6938,1,1
6940,0,0
6940,1,1
6942,0,0
6942,1,1
6944,0,0
6944,1,1
6946,0,0
6946,1,1
6948,0,0
6948,1,1
6950,0,0
6950,1,1
6952,0,0
6952,1,1
6954,0,0
6954,1,1
6956,0,0
6956,1,1
6958,0,0
6958,1,1
6960,0,0
6960,1,1
6962,0,0
6962,1,1
6964,0,0
6964,1,1
6966,0,0
6966,1,1
6968,0,0
6968,1,1
6970,0,0
6970,1,1
6972,0,0
6972,1,1
6974,0,0
6974,1,1
6976,0,0
6976,1,1
6978,0,0
6978,1,1
6980,0,0
6980,1,1
6982,0,0
6982,1,1
6984,0,0
6984,1,1
6986,0,0
6986,1,1
6988,0,0
6988,1,1
6990,0,0
6990,1,1
6992,0,0
6992,1,1
6994,0,0
6994,1,1
6996,0,0
6996,1,1
6998,0,0
6998,1,1
7000,0,0
7000,1,1
7002,0,0
7002,1,1
7004,0,0
7004,1,1
7006,0,0
7006,1,1
7008,0,0
7008,1,1
7010,0,0
7010,1,1
7012,0,0
7012,1,1
7014,0,0
7014,1,1
7016,0,0
7016,1,1
7018,0,0
7018,1,1
7020,0,0
7020,1,1
7022,0,0
7022,1,1
7024,0,0
7024,1,1
7026,0,0
7026,1,1
7028,0,0
7028,1,1
7030,0,0
7030,1,1
7032,0,0
7032,1,1
7034,0,0
7034,1,1
7036,0,0
7036,1,1
7038,0,0
7038,1,1
7040,0,0
7040,1,1
7042,0,0
7042,1,1
7044,0,0
7044,1,1
7046,0,0
7046,1,1
7048,0,0
7048,1,1
7050,0,0
7050,1,1
7052,0,0
7052,1,1
7054,0,0
7054,1,1
7056,0,0
7056,1,1
7058,0,0
7058,1,1
7060,0,0
7060,1,1
7062,0,0
7062,1,1
7064,0,0
7064,1,1
7066,0,0
7066,1,1
7068,0,0
7068,1,1
7070,0,0
7070,1,1
7072,0,0
7072,1,1
7074,0,0
7074,1,1
7076,0,0
7076,1,1
7078,0,0
7078,1,1
7080,0,0
7080,1,1
7082,0,0
7082,1,1
7084,0,0
7084,1,1
7086,0,0
7086,1,1
7088,0,0
7088,1,1
7090,0,0
7090,1,1
7092,0,0
7092,1,1
7094,0,0
7094,1,1
7096,0,0
7096,1,1
7098,0,0
7098,1,1
7100,0,0
7100,1,1
7102,0,0
7102,1,1
7104,0,0
7104,1,1
7106,0,0
7106,1,1
7108,0,0
7108,1,1
7110,0,0
7110,1,1
7112,0,0
7112,1,1
7114,0,0
7114,1,1
7116,0,0
7116,1,1
7118,0,0
7118,1,1
7120,0,0
7120,1,1
7122,0,0
7122,1,1
7124,0,0
7124,1,1
7126,0,0
7126,1,1
7128,0,0
7128,1,1
7130,0,0
7130,1,1
7132,0,0
7132,1,1
7134,0,0
7134,1,1
7136,0,0
7136,1,1
7138,0,0
7138,1,1
7140,0,0
7140,1,1
7142,0,0
7142,1,1
7144,0,0
7144,1,1
7146,0,0
7146,1,1
7148,0,0
7148,1,1
7150,0,0
7150,1,1
7152,0,0
7152,1,1
7154,0,0
7154,1,1
7156,0,0
7156,1,1
7158,0,0
7158,1,1
7160,0,0
7160,1,1
7162,0,0
7162,1,1
7164,0,0
7164,1,1
7166,0,0
7166,1,1
7168,0,0
7168,1,1
7170,0,0
7170,1,1
7172,0,0
7172,1,1
7174,0,0
7174,1,1
7176,0,0
7176,1,1
7178,0,0
7178,1,1
7180,0,0
7180,1,1
7182,0,0
7182,1,1
7184,0,0
7184,1,1
7186,0,0
7186,1,1
7188,0,0
7188,1,1
7190,0,0
7190,1,1
7192,0,0
7192,1,1
7194,0,0
7194,1,1
7196,0,0
7196,1,1
7198,0,0
7198,1,1
7200,0,0
7200,1,1
7202,0,0
7202,1,1
7204,0,0
7204,1,1
7206,0,0
7206,1,1
7208,0,0
7208,1,1
7210,0,0
7210,1,1
7212,0,0
7212,1,1
7214,0,0
7214,1,1
7216,0,0
7216,1,1
7218,0,0
7218,1,1
7220,0,0
7220,1,1
7222,0,0
7222,1,1
7224,0,0
7224,1,1
7226,0,0
7226,1,1
7228,0,0
7228,1,1
7230,0,0
7230,1,1
7232,0,0
7232,1,1
7234,0,0
7234,1,1
7236,0,0
7236,1,1
7238,0,0
7238,1,1
7240,0,0
7240,1,1
7242,0,0
7242,1,1
7244,0,0
7244,1,1
7246,0,0
7246,1,1
7248,0,0
7248,1,1
7250,0,0
7250,1,1
7252,0,0
7252,1,1
7254,0,0
7254,1,1
7256,0,0
7256,1,1
7258,0,0
7258,1,1
7260,0,0
7260,1,1
7262,0,0
7262,1,1
7264,0,0
7264,1,1
7266,0,0
7266,1,1
7268,0,0
7268,1,1
7270,0,0
7270,1,1
7272,0,0
7272,1,1
7274,0,0
7274,1,1
7276,0,0
7276,1,1
7278,0,0
7278,1,1
7280,0,0
7280,1,1
7282,0,0
7282,1,1
7284,0,0
7284,1,1
7286,0,0
7286,1,1
7288,0,0
7288,1,1
7290,0,0
7290,1,1
7292,0,0
7292,1,1
7294,0,0
7294,1,1
7296,0,0
7296,1,1
7298,0,0
7298,1,1
7300,0,0
7300,1,1
7302,0,0
7302,1,1
7304,0,0
7304,1,1
7306,0,0
7306,1,1
7308,0,0
7308,1,1
7310,0,0
7310,1,1
7312,0,0
7312,1,1
7314,0,0
7314,1,1
7316,0,0
7316,1,1
7318,0,0
7318,1,1
7320,0,0
7320,1,1
7322,0,0
7322,1,1
7324,0,0
7324,1,1
7326,0,0
7326,1,1
7328,0,0
7328,1,1
7330,0,0
7330,1,1
7332,0,0
7332,1,1
7334,0,0
7334,1,1
7336,0,0
7336,1,1
7338,0,0
7338,1,1
7340,0,0
7340,1,1
7342,0,0
7342,1,1
7344,0,0
7344,1,1
7346,0,0
7346,1,1
7348,0,0
7348,1,1
7350,0,0
7350,1,1
7352,0,0
7352,1,1
7354,0,0
7354,1,1
7356,0,0
7356,1,1
7358,0,0
7358,1,1
7360,0,0
7360,1,1
7362,0,0
7362,1,1
7364,0,0
7364,1,1
7366,0,0
7366,1,1
7368,0,0
7368,1,1
7370,0,0
7370,1,1
7372,0,0
7372,1,1
7374,0,0
7374,1,1
7376,0,0
7376,1,1
7378,0,0
7378,1,1
7380,0,0
7380,1,1
7382,0,0
7382,1,1
7384,0,0
7384,1,1
7386,0,0
7386,1,1
7388,0,0
7388,1,1
7390,0,0
7390,1,1
7392,0,0
7392,1,1
7394,0,0
7394,1,1
7396,0,0
7396,1,1
7398,0,0
7398,1,1
7400,0,0
7400,1,1
7402,0,0
7402,1,1
7404,0,0
7404,1,1
7406,0,0
7406,1,1
7408,0,0
7408,1,1
7410,0,0
7410,1,1
7412,0,0
7412,1,1
7414,0,0
7414,1,1
7416,0,0
7416,1,1
7418,0,0
7418,1,1
7420,0,0
7420,1,1
7422,0,0
7422,1,1
7424,0,0
7424,1,1
7426,0,0
7426,1,1
7428,0,0
7428,1,1
7430,0,0
7430,1,1
7432,0,0
7432,1,1
7434,0,0
7434,1,1
7436,0,0
7436,1,1
7438,0,0
7438,1,1
7440,0,0
7440,1,1
7442,0,0
7442,1,1
7444,0,0
7444,1,1
7446,0,0
7446,1,1
7448,0,0
7448,1,1
7450,0,0
7450,1,1
7452,0,0
7452,1,1
7454,0,0
7454,1,1
7456,0,0
7456,1,1
7458,0,0
7458,1,1
7460,0,0
7460,1,1
7462,0,0
7462,1,1
7464,0,0
7464,1,1
7466,0,0
7466,1,1
7468,0,0
7468,1,1
7470,0,0
7470,1,1
7472,0,0
7472,1,1
7474,0,0
7474,1,1
7476,0,0
7476,1,1
7478,0,0
7478,1,1
7480,0,0
7480,1,1
7482,0,0
7482,1,1
7484,0,0
7484,1,1
7486,0,0
7486,1,1
7488,0,0
7488,1,1
7490,0,0
7490,1,1
7492,0,0
7492,1,1
7494,0,0
7494,1,1
7496,0,0
7496,1,1
7498,0,0
7498,1,1
7500,0,0
7500,1,1
7502,0,0
7502,1,1
7504,0,0
7504,1,1
7506,0,0
7506,1,1
7508,0,0
7508,1,1
7510,0,0
7510,1,1
7512,0,0
7512,1,1
7514,0,0
7514,1,1
7516,0,0
7516,1,1
7518,0,0
7518,1,1
7520,0,0
7520,1,1
7522,0,0
7522,1,1
7524,0,0
7524,1,1
7526,0,0
7526,1,1
7528,0,0
7528,1,1
7530,0,0
7530,1,1
7532,0,0
7532,1,1
7534,0,0
7534,1,1
7536,0,0
7536,1,1
7538,0,0
7538,1,1
7540,0,0
7540,1,1
7542,0,0
7542,1,1
7544,0,0
7544,1,1
7546,0,0
7546,1,1
7548,0,0
7548,1,1
7550,0,0
7550,1,1
7552,0,0
7552,1,1
7554,0,0
7554,1,1
7556,0,0
7556,1,1
7558,0,0
7558,1,1
7560,0,0
7560,1,1
7562,0,0
7562,1,1
7564,0,0
7564,1,1
7566,0,0
7566,1,1
7568,0,0
7568,1,1
7570,0,0
7570,1,1
7572,0,0
7572,1,1
7574,0,0
7574,1,1
7576,0,0
7576,1,1
7578,0,0
7578,1,1
7580,0,0
7580,1,1
7582,0,0
7582,1,1
7584,0,0
7584,1,1
7586,0,0
7586,1,1
7588,0,0
7588,1,1
7590,0,0
7590,1,1
7592,0,0
7592,1,1
7594,0,0
7594,1,1
7596,0,0
7596,1,1
7598,0,0
7598,1,1
7600,0,0
7600,1,1
7602,0,0
7602,1,1
7604,0,0
7604,1,1
7606,0,0
7606,1,1
7608,0,0
7608,1,1
7610,0,0
7610,1,1
7612,0,0
7612,1,1
7614,0,0
7614,1,1
7616,0,0
7616,1,1
7618,0,0
7618,1,1
7620,0,0
7620,1,1
7622,0,0
7622,1,1
7624,0,0
7624,1,1
7626,0,0
7626,1,1
7628,0,0
7628,1,1
7630,0,0
7630,1,1
7632,0,0
7632,1,1
7634,0,0
7634,1,1
7636,0,0
7636,1,1
7638,0,0
7638,1,1
7640,0,0
7640,1,1
7642,0,0
7642,1,1
7644,0,0
7644,1,1
7646,0,0
7646,1,1
7648,0,0
7648,1,1
7650,0,0
7650,1,1
7652,0,0
7652,1,1
7654,0,0
7654,1,1
7656,0,0
7656,1,1
7658,0,0
7658,1,1
7660,0,0
7660,1,1
7662,0,0
7662,1,1
7664,0,0
7664,1,1
7666,0,0
7666,1,1
7668,0,0
7668,1,1
7670,0,0
7670,1,1
7672,0,0
7672,1,1
7674,0,0
7674,1,1
7676,0,0
7676,1,1
7678,0,0
7678,1,1
7680,0,0
7680,1,1
7682,0,0
7682,1,1
7684,0,0
7684,1,1
7686,0,0
7686,1,1
7688,0,0
7688,1,1
7690,0,0
7690,1,1
7692,0,0
7692,1,1
7694,0,0
7694,1,1
7696,0,0
7696,1,1
7698,0,0
7698,1,1
7700,0,0
7700,1,1
7702,0,0
7702,1,1
7704,0,0
7704,1,1
7706,0,0
7706,1,1
7708,0,0
7708,1,1
7710,0,0
7710,1,1
7712,0,0
7712,1,1
7714,0,0
7714,1,1
7716,0,0
7716,1,1
7718,0,0
7718,1,1
7720,0,0
7720,1,1
7722,0,0
7722,1,1
7724,0,0
7724,1,1
7726,0,0
7726,1,1
7728,0,0
7728,1,1
7730,0,0
7730,1,1
7732,0,0
7732,1,1
7734,0,0
7734,1,1
7736,0,0
7736,1,1
7738,0,0
7738,1,1
7740,0,0
7740,1,1
7742,0,0
7742,1,1
7744,0,0
7744,1,1
7746,0,0
7746,1,1
7748,0,0
7748,1,1
7750,0,0
7750,1,1
7752,0,0
7752,1,1
7754,0,0
7754,1,1
7756,0,0
7756,1,1
7758,0,0
7758,1,1
7760,0,0
7760,1,1
7762,0,0
7762,1,1
7764,0,0
7764,1,1
7766,0,0
7766,1,1
7768,0,0
7768,1,1
7770,0,0
7770,1,1
7772,0,0
7772,1,1
7774,0,0
7774,1,1
7776,0,0
7776,1,1
7778,0,0
7778,1,1
7780,0,0
7780,1,1
7782,0,0
7782,1,1
7784,0,0
7784,1,1
7786,0,0
7786,1,1
7788,0,0
7788,1,1
7790,0,0
7790,1,1
7792,0,0
7792,1,1
7794,0,0
7794,1,1
7796,0,0
7796,1,1
7798,0,0
7798,1,1
7800,0,0
7800,1,1
7802,0,0
7802,1,1
7804,0,0
7804,1,1
7806,0,0
7806,1,1
7808,0,0
7808,1,1
7810,0,0
7810,1,1
7812,0,0
7812,1,1
7814,0,0
7814,1,1
7816,0,0
7816,1,1
7818,0,0
7818,1,1
7820,0,0
7820,1,1
7822,0,0
7822,1,1
7824,0,0
7824,1,1
7826,0,0
7826,1,1
7828,0,0
7828,1,1
7830,0,0
7830,1,1
7832,0,0
7832,1,1
7834,0,0
7834,1,1
7836,0,0
7836,1,1
7838,0,0
7838,1,1
7840,0,0
7840,1,1
7842,0,0
7842,1,1
7844,0,0
7844,1,1
7846,0,0
7846,1,1
7848,0,0
7848,1,1
7850,0,0
7850,1,1
7852,0,0
7852,1,1
7854,0,0
7854,1,1
7856,0,0
7856,1,1
7858,0,0
7858,1,1
7860,0,0
7860,1,1
7862,0,0
7862,1,1
7864,0,0
7864,1,1
7866,0,0
7866,1,1
7868,0,0
7868,1,1
7870,0,0
7870,1,1
7872,0,0
7872,1,1
7874,0,0
7874,1,1
7876,0,0
7876,1,1
7878,0,0
7878,1,1
7880,0,0
7880,1,1
7882,0,0
7882,1,1
7884,0,0
7884,1,1
7886,0,0
7886,1,1
7888,0,0
7888,1,1
7890,0,0
7890,1,1
7892,0,0
7892,1,1
7894,0,0
7894,1,1
7896,0,0
7896,1,1
7898,0,0
7898,1,1
7900,0,0
7900,1,1
7902,0,0
7902,1,1
7904,0,0
7904,1,1
7906,0,0
7906,1,1
7908,0,0
7908,1,1
7910,0,0
7910,1,1
7912,0,0
7912,1,1
7914,0,0
7914,1,1
7916,0,0
7916,1,1
7918,0,0
7918,1,1
7920,0,0
7920,1,1
7922,0,0
7922,1,1
7924,0,0
7924,1,1
7926,0,0
7926,1,1
7928,0,0
7928,1,1
7930,0,0
7930,1,1
7932,0,0
7932,1,1
7934,0,0
7934,1,1
7936,0,0
7936,1,1
7938,0,0
7938,1,1
7940,0,0
7940,1,1
7942,0,0
7942,1,1
7944,0,0
7944,1,1
7946,0,0
7946,1,1
7948,0,0
7948,1,1
7950,0,0
7950,1,1
7952,0,0
7952,1,1
7954,0,0
7954,1,1
7956,0,0
7956,1,1
7958,0,0
7958,1,1
7960,0,0
7960,1,1
7962,0,0
7962,1,1
7964,0,0
7964,1,1
7966,0,0
7966,1,1
7968,0,0
7968,1,1
7970,0,0
7970,1,1
7972,0,0
7972,1,1
7974,0,0
7974,1,1
7976,0,0
7976,1,1
7978,0,0
7978,1,1
7980,0,0
7980,1,1
7982,0,0
7982,1,1
7984,0,0
7984,1,1
7986,0,0
7986,1,1
7988,0,0
7988,1,1
7990,0,0
7990,1,1
7992,0,0
7992,1,1
7994,0,0
7994,1,1
7996,0,0
7996,1,1
7998,0,0
7998,1,1
8000,0,0
8000,1,1
8002,0,0
8002,1,1
8004,0,0
8004,1,1
8006,0,0
8006,1,1
8008,0,0
8008,1,1
8010,0,0
8010,1,1
8012,0,0
8012,1,1
8014,0,0
8014,1,1
8016,0,0
8016,1,1
8018,0,0
8018,1,1
8020,0,0
8020,1,1
8022,0,0
8022,1,1
8024,0,0
8024,1,1
8026,0,0
8026,1,1
8028,0,0
8028,1,1
8030,0,0
8030,1,1
8032,0,0
8032,1,1
8034,0,0
8034,1,1
8036,0,0
8036,1,1
8038,0,0
8038,1,1
8040,0,0
8040,1,1
8042,0,0
8042,1,1
8044,0,0
8044,1,1
8046,0,0
8046,1,1
8048,0,0
8048,1,1
8050,0,0
8050,1,1
8052,0,0
8052,1,1
8054,0,0
8054,1,1
8056,0,0
8056,1,1
8058,0,0
8058,1,1
8060,0,0
8060,1,1
8062,0,0
8062,1,1
8064,0,0
8064,1,1
8066,0,0
8066,1,1
8068,0,0
8068,1,1
8070,0,0
8070,1,1
8072,0,0
8072,1,1
8074,0,0
8074,1,1
8076,0,0
8076,1,1
8078,0,0
8078,1,1
8080,0,0
8080,1,1
8082,0,0
8082,1,1
8084,0,0
8084,1,1
8086,0,0
8086,1,1
8088,0,0
8088,1,1
8090,0,0
8090,1,1
8092,0,0
8092,1,1
8094,0,0
8094,1,1
8096,0,0
8096,1,1
8098,0,0
8098,1,1
8100,0,0
8100,1,1
8102,0,0
8102,1,1
8104,0,0
8104,1,1
8106,0,0
8106,1,1
8108,0,0
8108,1,1
8110,0,0
8110,1,1
8112,0,0
8112,1,1
8114,0,0
8114,1,1
8116,0,0
8116,1,1
8118,0,0
8118,1,1
8120,0,0
8120,1,1
8122,0,0
8122,1,1
8124,0,0
8124,1,1
8126,0,0
8126,1,1
8128,0,0
8128,1,1
